customer_id,data_year,chapter,cstate,cname,description,premiums_written,losses_paid,taxes_paid,record_id,co_code,active_code
,2019,515.48,IL,Granite State Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-23809-Financial Guaranty,23809,654
,2019,515.48,IL,Granite State Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-23809-Collectively Renewable Accident and Health (b),23809,654
,2019,515.48,IL,Granite State Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-23809-Federal Employees Health Benefits Program Premium (b),23809,654
,2019,515.48,IL,Granite State Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-23809-Non-Renewable for Stated Reasons only (b),23809,654
,2019,515.48,IL,Granite State Insurance Company,Burglary and Theft,0.0,0.0,0.0,2019-23809-Burglary and Theft,23809,654
,2019,515.48,IL,Granite State Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-23809-Farmowners Multiple Peril,23809,654
,2019,515.48,IL,Granite State Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-23809-Homeowners Multiple Peril,23809,654
,2019,515.48,IL,Granite State Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-23809-Multiple Peril Crop,23809,654
,2019,515.48,IL,Granite State Insurance Company,Private Passenger Physical Damage,0.0,0.0,-3.0,2019-23809-Private Passenger Physical Damage,23809,654
,2019,515.48,IL,Granite State Insurance Company,Fidelity,0.0,0.0,0.0,2019-23809-Fidelity,23809,654
,2019,515.48,IL,Granite State Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-23809-Mortgage Guaranty,23809,654
,2019,515.48,IL,Granite State Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-23809-Ocean Marine,23809,654
,2019,515.48,IL,Granite State Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-23809-Commercial Auto No Fault (pip),23809,654
,2019,515.48,IL,Granite State Insurance Company,Aircraft,0.0,0.0,0.0,2019-23809-Aircraft,23809,654
,2019,515.48,IL,Granite State Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-23809-All other Accident and Health (b),23809,654
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Boiler and Machinery,0.0,0.0,0.0,2019-25984-Boiler and Machinery,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-25984-Multiple Peril Crop,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Other Liability - Occcurence,0.0,0.0,-175.0,2019-25984-Other Liability - Occcurence,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Other Commerical Auto Liability,0.0,0.0,-507.0,2019-25984-Other Commerical Auto Liability,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-25984-Private Passenger Auto No Fault (pip),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-25984-Non-Cancelable Accident and Health (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Fidelity,0.0,0.0,0.0,2019-25984-Fidelity,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-25984-Excess Workers Compensation,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Private Passenger Physical Damage,0.0,0.0,-10.0,2019-25984-Private Passenger Physical Damage,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-25984-Ocean Marine,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-25984-Guaranteed Renewable Accident and Health (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Homeowners Multiple Peril,0.0,0.0,-163.0,2019-25984-Homeowners Multiple Peril,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Commercial Auto Physical Damage,0.0,0.0,-163.0,2019-25984-Commercial Auto Physical Damage,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-25984-Medical Professional Liability,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-25984-Credit Accident and Health (Group and Individual),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Group Accident and Health (b),0.0,0.0,0.0,2019-25984-Group Accident and Health (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Workers Compensation,0.0,0.0,-807.0,2019-25984-Workers Compensation,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,-18.0,2019-25984-Other Private Passenger Auto Liability,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-25984-Collectively Renewable Accident and Health (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Other Accident only,0.0,0.0,0.0,2019-25984-Other Accident only,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Surety,0.0,0.0,0.0,2019-25984-Surety,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-25984-Financial Guaranty,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Burglary and Theft,0.0,0.0,0.0,2019-25984-Burglary and Theft,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Aggregate Write-In,0.0,0.0,0.0,2019-25984-Aggregate Write-In,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-25984-Non-Renewable for Stated Reasons only (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Warranty,0.0,0.0,0.0,2019-25984-Warranty,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,-11.0,2019-25984-Commercial Auto No Fault (pip),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-25984-Mortgage Guaranty,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Inland Marine,0.0,0.0,-3.0,2019-25984-Inland Marine,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Products Liability,0.0,0.0,0.0,2019-25984-Products Liability,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-25984-All other Accident and Health (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Federal Flood,0.0,0.0,0.0,2019-25984-Federal Flood,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Allied Lines,0.0,0.0,-1.0,2019-25984-Allied Lines,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Earthquake,0.0,0.0,0.0,2019-25984-Earthquake,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Aircraft,0.0,0.0,0.0,2019-25984-Aircraft,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-25984-Federal Employees Health Benefits Program Premium (b),25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-25984-Farmowners Multiple Peril,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Credit,0.0,0.0,0.0,2019-25984-Credit,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Fire,0.0,0.0,-1.0,2019-25984-Fire,25984,2119
,2019,515.48,NY,Graphic Arts Mutual Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-25984-Medicare Title XVIII,25984,2119
,2019,515.48,LA,Gray Insurance Company (The),Homeowners Multiple Peril,0.0,0.0,0.0,2019-36307-Homeowners Multiple Peril,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Burglary and Theft,0.0,0.0,0.0,2019-36307-Burglary and Theft,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),All other Accident and Health (b),0.0,0.0,0.0,2019-36307-All other Accident and Health (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Warranty,0.0,0.0,0.0,2019-36307-Warranty,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Products Liability,0.0,0.0,0.0,2019-36307-Products Liability,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Group Accident and Health (b),0.0,0.0,0.0,2019-36307-Group Accident and Health (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Fire,0.0,0.0,0.0,2019-36307-Fire,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-36307-Commercial Auto No Fault (pip),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Boiler and Machinery,0.0,0.0,0.0,2019-36307-Boiler and Machinery,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Farmowners Multiple Peril,0.0,0.0,0.0,2019-36307-Farmowners Multiple Peril,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-36307-Guaranteed Renewable Accident and Health (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Medical Professional Liability,0.0,0.0,0.0,2019-36307-Medical Professional Liability,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Federal Flood,0.0,0.0,0.0,2019-36307-Federal Flood,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Inland Marine,0.0,0.0,0.0,2019-36307-Inland Marine,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Other Accident only,0.0,0.0,0.0,2019-36307-Other Accident only,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Mortgage Guaranty,0.0,0.0,0.0,2019-36307-Mortgage Guaranty,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Earthquake,0.0,0.0,0.0,2019-36307-Earthquake,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-36307-Other Private Passenger Auto Liability,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Allied Lines,0.0,0.0,0.0,2019-36307-Allied Lines,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-36307-Private Passenger Auto No Fault (pip),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-36307-Non-Cancelable Accident and Health (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Medicare Title XVIII,0.0,0.0,0.0,2019-36307-Medicare Title XVIII,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-36307-Federal Employees Health Benefits Program Premium (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Fidelity,0.0,0.0,0.0,2019-36307-Fidelity,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Financial Guaranty,0.0,0.0,0.0,2019-36307-Financial Guaranty,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Credit,0.0,0.0,0.0,2019-36307-Credit,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Aggregate Write-In,0.0,0.0,0.0,2019-36307-Aggregate Write-In,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-36307-Credit Accident and Health (Group and Individual),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Private Passenger Physical Damage,0.0,0.0,0.0,2019-36307-Private Passenger Physical Damage,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-36307-Non-Renewable for Stated Reasons only (b),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-36307-Commerical Multiple Peril (Non-liability portion),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Commercial Auto Physical Damage,0.0,0.0,0.0,2019-36307-Commercial Auto Physical Damage,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Multiple Peril Crop,0.0,0.0,0.0,2019-36307-Multiple Peril Crop,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Ocean Marine,0.0,0.0,0.0,2019-36307-Ocean Marine,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Other Liability - Claims Made,0.0,0.0,0.0,2019-36307-Other Liability - Claims Made,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Commerical Multiple Peril (Liability portion),0.0,0.0,0.0,2019-36307-Commerical Multiple Peril (Liability portion),36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Aircraft,0.0,0.0,0.0,2019-36307-Aircraft,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Other Commerical Auto Liability,0.0,0.0,0.0,2019-36307-Other Commerical Auto Liability,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Excess Workers Compensation,0.0,0.0,0.0,2019-36307-Excess Workers Compensation,36307,2739
,2019,515.48,LA,Gray Insurance Company (The),Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-36307-Collectively Renewable Accident and Health (b),36307,2739
,2019,515.48,OH,Great American Alliance Insurance Company,Other Accident only,0.0,0.0,0.0,2019-26832-Other Accident only,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Warranty,0.0,0.0,110.0,2019-26832-Warranty,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-26832-All other Accident and Health (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-26832-Collectively Renewable Accident and Health (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-26832-Mortgage Guaranty,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Fire,0.0,0.0,29.0,2019-26832-Fire,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Products Liability,0.0,0.0,32.0,2019-26832-Products Liability,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-26832-Homeowners Multiple Peril,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Aggregate Write-In,0.0,0.0,24.0,2019-26832-Aggregate Write-In,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Group Accident and Health (b),0.0,0.0,15.0,2019-26832-Group Accident and Health (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Credit,0.0,0.0,192.0,2019-26832-Credit,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-26832-Guaranteed Renewable Accident and Health (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Multiple Peril Crop,0.0,0.0,5367.0,2019-26832-Multiple Peril Crop,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-26832-Medical Professional Liability,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Ocean Marine,0.0,0.0,4.0,2019-26832-Ocean Marine,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-26832-Non-Renewable for Stated Reasons only (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-26832-Commercial Auto No Fault (pip),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-26832-Private Passenger Auto No Fault (pip),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-26832-Excess Workers Compensation,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-26832-Financial Guaranty,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-26832-Credit Accident and Health (Group and Individual),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Private Passenger Physical Damage,0.0,0.0,0.0,2019-26832-Private Passenger Physical Damage,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-26832-Other Private Passenger Auto Liability,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-26832-Medicare Title XVIII,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Federal Flood,0.0,0.0,0.0,2019-26832-Federal Flood,26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-26832-Non-Cancelable Accident and Health (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-26832-Federal Employees Health Benefits Program Premium (b),26832,1833
,2019,515.48,OH,Great American Alliance Insurance Company,Earthquake,0.0,0.0,46.0,2019-26832-Earthquake,26832,1833
,2019,515.48,OH,Great American Assurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-26344-Non-Renewable for Stated Reasons only (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-26344-Mortgage Guaranty,26344,814
,2019,515.48,OH,Great American Assurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-26344-Commercial Auto No Fault (pip),26344,814
,2019,515.48,OH,Great American Assurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-26344-Federal Employees Health Benefits Program Premium (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Warranty,0.0,0.0,135.0,2019-26344-Warranty,26344,814
,2019,515.48,OH,Great American Assurance Company,Aggregate Write-In,0.0,0.0,34.0,2019-26344-Aggregate Write-In,26344,814
,2019,515.48,OH,Great American Assurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-26344-Credit Accident and Health (Group and Individual),26344,814
,2019,515.48,OH,Great American Assurance Company,Ocean Marine,0.0,0.0,7.0,2019-26344-Ocean Marine,26344,814
,2019,515.48,OH,Great American Assurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-26344-Private Passenger Auto No Fault (pip),26344,814
,2019,515.48,OH,Great American Assurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-26344-Non-Cancelable Accident and Health (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-26344-Excess Workers Compensation,26344,814
,2019,515.48,OH,Great American Assurance Company,Earthquake,0.0,0.0,25.0,2019-26344-Earthquake,26344,814
,2019,515.48,OH,Great American Assurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-26344-All other Accident and Health (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-26344-Collectively Renewable Accident and Health (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Group Accident and Health (b),0.0,0.0,7.0,2019-26344-Group Accident and Health (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Financial Guaranty,0.0,0.0,0.0,2019-26344-Financial Guaranty,26344,814
,2019,515.48,OH,Great American Assurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-26344-Homeowners Multiple Peril,26344,814
,2019,515.48,OH,Great American Assurance Company,Multiple Peril Crop,0.0,0.0,33.0,2019-26344-Multiple Peril Crop,26344,814
,2019,515.48,OH,Great American Assurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-26344-Medical Professional Liability,26344,814
,2019,515.48,OH,Great American Assurance Company,Other Accident only,0.0,0.0,0.0,2019-26344-Other Accident only,26344,814
,2019,515.48,OH,Great American Assurance Company,Federal Flood,0.0,0.0,0.0,2019-26344-Federal Flood,26344,814
,2019,515.48,OH,Great American Assurance Company,Aircraft,0.0,0.0,0.0,2019-26344-Aircraft,26344,814
,2019,515.48,OH,Great American Assurance Company,Fire,0.0,0.0,14.0,2019-26344-Fire,26344,814
,2019,515.48,OH,Great American Assurance Company,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-26344-Other Private Passenger Auto Liability,26344,814
,2019,515.48,OH,Great American Assurance Company,Private Passenger Physical Damage,0.0,0.0,0.0,2019-26344-Private Passenger Physical Damage,26344,814
,2019,515.48,OH,Great American Assurance Company,Products Liability,0.0,0.0,22.0,2019-26344-Products Liability,26344,814
,2019,515.48,OH,Great American Assurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-26344-Guaranteed Renewable Accident and Health (b),26344,814
,2019,515.48,OH,Great American Assurance Company,Surety,0.0,0.0,1.0,2019-26344-Surety,26344,814
,2019,515.48,OH,Great American Assurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-26344-Medicare Title XVIII,26344,814
,2019,515.48,OH,Great American Insurance Company,Warranty,0.0,0.0,141.0,2019-16691-Warranty,16691,706
,2019,515.48,OH,Great American Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-16691-Commercial Auto No Fault (pip),16691,706
,2019,515.48,OH,Great American Insurance Company,Aggregate Write-In,0.0,0.0,32.0,2019-16691-Aggregate Write-In,16691,706
,2019,515.48,OH,Great American Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-16691-Medicare Title XVIII,16691,706
,2019,515.48,OH,Great American Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-16691-Guaranteed Renewable Accident and Health (b),16691,706
,2019,515.48,OH,Great American Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-16691-Homeowners Multiple Peril,16691,706
,2019,515.48,OH,Great American Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-16691-Credit Accident and Health (Group and Individual),16691,706
,2019,515.48,OH,Great American Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-16691-Other Private Passenger Auto Liability,16691,706
,2019,515.48,OH,Great American Insurance Company,Other Accident only,0.0,0.0,0.0,2019-16691-Other Accident only,16691,706
,2019,515.48,OH,Great American Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-16691-Private Passenger Auto No Fault (pip),16691,706
,2019,515.48,OH,Great American Insurance Company,Excess Workers Compensation,0.0,0.0,10.0,2019-16691-Excess Workers Compensation,16691,706
,2019,515.48,OH,Great American Insurance Company,Products Liability,0.0,0.0,56.0,2019-16691-Products Liability,16691,706
,2019,515.48,OH,Great American Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-16691-Federal Employees Health Benefits Program Premium (b),16691,706
,2019,515.48,OH,Great American Insurance Company,Federal Flood,0.0,0.0,0.0,2019-16691-Federal Flood,16691,706
,2019,515.48,OH,Great American Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-16691-Non-Renewable for Stated Reasons only (b),16691,706
,2019,515.48,OH,Great American Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-16691-All other Accident and Health (b),16691,706
,2019,515.48,OH,Great American Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-16691-Non-Cancelable Accident and Health (b),16691,706
,2019,515.48,OH,Great American Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-16691-Collectively Renewable Accident and Health (b),16691,706
,2019,515.48,OH,Great American Insurance Company,Medical Professional Liability,0.0,0.0,2.0,2019-16691-Medical Professional Liability,16691,706
,2019,515.48,OH,Great American Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-16691-Mortgage Guaranty,16691,706
,2019,515.48,OH,Great American Insurance Company,Private Passenger Physical Damage,0.0,0.0,0.0,2019-16691-Private Passenger Physical Damage,16691,706
,2019,515.48,OH,Great American Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-16691-Financial Guaranty,16691,706
,2019,515.48,NY,Great American Insurance Company of New York,Aircraft,0.0,0.0,0.0,2019-22136-Aircraft,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-22136-Guaranteed Renewable Accident and Health (b),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-22136-Federal Employees Health Benefits Program Premium (b),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Multiple Peril Crop,0.0,0.0,1.0,2019-22136-Multiple Peril Crop,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-22136-Private Passenger Auto No Fault (pip),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Products Liability,0.0,0.0,0.0,2019-22136-Products Liability,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Fidelity,0.0,0.0,2.0,2019-22136-Fidelity,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-22136-Commercial Auto No Fault (pip),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Aggregate Write-In,0.0,0.0,0.0,2019-22136-Aggregate Write-In,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Burglary and Theft,0.0,0.0,0.0,2019-22136-Burglary and Theft,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Mortgage Guaranty,0.0,0.0,0.0,2019-22136-Mortgage Guaranty,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-22136-Credit Accident and Health (Group and Individual),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-22136-Non-Cancelable Accident and Health (b),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Financial Guaranty,0.0,0.0,0.0,2019-22136-Financial Guaranty,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-22136-Other Private Passenger Auto Liability,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Homeowners Multiple Peril,0.0,0.0,0.0,2019-22136-Homeowners Multiple Peril,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Federal Flood,0.0,0.0,0.0,2019-22136-Federal Flood,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Surety,0.0,0.0,0.0,2019-22136-Surety,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Other Accident only,0.0,0.0,0.0,2019-22136-Other Accident only,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Group Accident and Health (b),0.0,0.0,0.0,2019-22136-Group Accident and Health (b),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-22136-Non-Renewable for Stated Reasons only (b),22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Excess Workers Compensation,0.0,0.0,0.0,2019-22136-Excess Workers Compensation,22136,539
,2019,515.48,NY,Great American Insurance Company of New York,Medicare Title XVIII,0.0,0.0,0.0,2019-22136-Medicare Title XVIII,22136,539
